id,gods_name_id,lang,name,short_meaning_key,short_meaning_val,meanings_key,meanings_val
186,302,ar,Al-Muqīt,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-cursor"">﻿</span>  الذي يُقَدِّرُ أقواتَ الخلائقِ بِعلمِهِ، ثم يَسُوقُها إليهِم بِقُدرتِهِ، ويقسمها بينهم، والذي خلق الأقواتَ والأرزاقَ وتكفَّلَ بإيصالها إلى الخلق، وهو حفيظٌ عليها وعلى أعمال العباد بلا نقصان.</p>",أقوال العلماء,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span>∎ قال الزَّجَّاجي: (""المُقِيتُ"" المُقتَدِرُ على الشيء).</p><p>∎ قال أبو القاسم التيمي: (""المُقيت"" يُنزِلُ الأقواتَ للخَلْق، ويُقسم أرزاقَهم).</p><p>∎ قال السعدي: (""المُقيتُ"" الذي أَوصَلَ إلى كلِّ مَوجودٍ ما به يَقتات، وأَوصَلَ إليها أرزاقَها وصَرفَها كيف يَشاءُ بحكمتِهِ وحَمدِهِ).</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p>"
187,303,ar,Al-Karīm,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-cursor"">﻿</span>  كَثيرُ الخيرِ عَظيمُ النفع، وهو اسمٌ دالٌ على كثرة خيره وعظيم نفعه وعطائه، وهو كريم يحب الكرم.</p>",أقوال العلماء,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span>∎ قال ابنُ تيمية: (فالاسمُ الكَريم يَتَناوَلُ معانيَ الجُود، فإنّ فيه مَعنى الشّرفِ والسُّؤْدَد، ومعنى الحلم، وفيه معنى الإحسان).</p><p>∎ قال ابنُ القيم: (إنّ الكريمَ هو البهي، الكثير الخير، العظيم النفع، وهو مِن كلِّ شيءٍ أحسنُهُ وأفضلُهُ، والله وَصَفَ نفسَه بالكَرَم، ووَصَفَ به كلامَه، ووَصَفَ به عَرشَه).</p><p>∎ قال السعدي: (كثيرُ الخيرِ يَعُمُّ به الشاكرَ والكافرَ، إلا أنَّ شُكْرَ نِعمِهِ داعٍ للمزيدِ منها، وكُفرَها داعٍ لزوالِها).</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p>"
188,304,ar,Ar-Raqīb,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-cursor"">﻿</span>المُطَّلِعُ على كلِّ شيءٍ، الشَّاهِدُ على السرائر والضَّمَائِر، الذي يَعلَم ويَرى ولا يَخفى عليه السِّرُّ والنَّجْوى، المطّلع على خلقه، والمحصي على العباد أعمالهم، فلا تفوته لفتة ناظر، ولا فلتةُ خاطر.</p>",أقوال العلماء,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span>∎ قال ابنُ تيمية: (المُطَّلِعُ عليهم المُحصي أعمالهم المجازي عليها).</p><p>∎ قال ابنُ القيم في نونيته:</p><p>(وهو الرَّقِيبُ على الخَواطِر واللوا</p><p>حِظِ، كيفَ بالأفعالِ بالأركانِ).</p><p>∎ قال السعدي: (""الرّقيبُ"" و ""الشهيدُ"" مِن أسمائِهِ الحسنى وهما مُترادِفان، وكلاهما يَدُلُّ على إحاطةِ سَمْعِ الله بالمَسموعاتِ وبصرِهِ بالمُبْصَرات، وعلمِهِ بجميع المَعلومات الجَليّةِ والخَفيّة، وهو الرقيب على ما دار في الخواطر، وما تحركت به اللواحظ، ومِن باب أولى الأفعال الظاهرةِ بالأركان).</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p>"
189,305,ar,Al-Mujīb,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-cursor"">﻿</span>  الذي يُقابِلُ مَسألةَ السائلينَ ودعاءَ الداعين بالإجابة والقبول.</p>",أقوال العلماء,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span>∎ قال ابنُ تيمية: (وَمَعْلُومٌ أَنَّهُ لَا يُقَالُ إنَّهُ مُجِيبٌ لِكُلِّ مَوْجُودٍ، وَإِنَّمَا الْإِجَابَةُ لِمَنْ سَأَلَهُ وَدَعَاهُ).</p><p>∎ قال ابنُ القيم في نونيته:</p><p>(وهو المُجيبُ يقولُ مَن يدعو أجبـ</p><p>ـه أنا المُجيبُ لكلِّ مَن ناداني</p><p>وهو المُجيبُ لدعوةِ المُضطر إذ</p><p>يدعوه في سِرٍّ وفي إعلانِ).</p><p>∎ قال السعدي: (المُجيبُ لدعوةِ مَن دَعاه في أمرِ دينِهِ ودنياه).</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p>"
190,306,ar,Al-Wāsi‘,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-cursor"">﻿</span>  الذي لَه مِن كُلِّ وَصْفٍ المَعنى الأتَمُّ والقَدْرُ الأكمل، وهو اسم دالٌ على سعة عظمته وعلمه ورحمته وسائر صفات كماله.</p>",أقوال العلماء,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span>∎ قال ابنُ تيمية: (فالرَّبُّ تعالى واسِعٌ عليم، وَسِعَ سمعُهُ الأصوات كلها، وعطاؤه الحاجات كلها).</p><p>∎ قال ابنُ القيم: (ثُمَّ خَتَمَ باسمين دَالَّين على السَّعَةِ والإحاطة فقال: ﴿إِنَّ ٱللَّهَ وَ ٰسِعٌ عَلِيمٌ﴾؛ فَذَكر اسمَ الواسع عقيب قوله: ﴿فأينما تولوا فثَمَّ وجه الله﴾، كالتفسيرِ والبيانِ والتقريرِ له، فَتَأمَّلْه).</p><p>∎ قال السعدي: (""الواسِع"" الصفات والنعوت ومتعلقاتها بحيث لا يُحصي أحدٌ ثناءً عليه، بل هو كما أثنى على نفسه، واسع العظمة والسلطان والملك، واسع الفضل والإحسان، عظيم الجود والكرم).</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p>"
191,307,ar,Al-Hakīm,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-cursor"">﻿</span>  الموصوفُ بِكَمالِ الحِكمَةِ في أوامرِهِ وتشريعاتِهِ وبكمالِ الحُكمِ بين مَخلوقاتِهِ، وهو الذي يضع الأشياء في مواضعها، ولا يدخل تدبيره خللٌ ولا زللٌ، وله الحكمة العليا في خلقه وأمره، ولا أحسن من حكمه سبحانه.</p>",أقوال العلماء,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span>∎ قال ابنُ تيمية: (""الحَكِيْمِ"" يَتَضَمَّنُ حُكْمَهُ وعِلْمَهُ وحِكْمِتَهُ فيما يَقُولُهُ ويَفعلُهُ).</p><p>∎ قال ابنُ القيم: (""الحكيم"" يَتَضمنُ حِكمتَهُ في خَلْقِهِ، وأَمْرَهُ في إرادتِهِ الدِّيْنِيّةِ والكَوْنِيةِ، وهو حَكِيمٌ في كلِّ ما خَلَقَهُ وأَمَرَ بِهِ).</p><p>∎ قال السعديُّ: (الحَكِيمُ هو الذي لَه الحِكْمةُ العُليا في خَلْقِهِ وأَمْرِهِ الذي أَحسَنَ كلَّ شيءٍ خَلَقَه).</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p>"
192,308,ar,Al-Wadūd,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-cursor"">﻿</span>  أي المُحِبُّ المَحبُوب، فهو الذي يُحِبُّ أنبياءَه ورسلَه وأتباعَهم ويحبونه، وهو الحبيبُ الذي يحِبُّ أولياءَه ويتودد إليهم بالمغفرة والعطاء.</p>",أقوال العلماء,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span>∎ قال ابنُ تيمية: (أي المُحِبّ لهم، .. وقيل معناه: المَوْدُوْد).</p><p>∎ قال ابنُ القيم: (""الوَدُود"" المُتَوَدِّد إلى عبادِهِ بِنعمِهِ، الذي يود من تابَ إليه وأقبل عليه، وهو الوَدُوْدُ أيضًا أي المَحْبُوب).</p><p>∎ قال السعدي: (""الوَدُودُ"" هو المُحِبُّ المَحبُوب، بمعنى وَادٍّ ومَودُود، فهو الذي يُحِبُّ أنبياءَه ورسلَه وأتباعَهم ويحبونه، فهو أَحَبُّ إليهِم مِن كُلِّ شيء، قد امتَلَأتْ قلوبُهُم مِن مَحَبَّتِهِ، وَلَهَجَتْ أَلسِنَتُهُم بالثناءِ عليهِ، وانجَذَبَت أَفئِدَتُهُم إليهِ ودًّا وإخلاصًا وإنابة مِن جميعِ الوُجُوه).</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p>"
193,309,ar,Al-Majīd,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-cursor"">﻿</span>  المُتَّصِفُ بالصِّفاتِ المُتعدِّدةِ العظيمةِ الواسعة مِن صفاتِ الكَمال، الواسع فيما له من الأسماء الحسنى والصفات العليا، فهو واسع في عظمته وكرمه وجميع أوصافه.</p>",أقوال العلماء,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span>∎ قال ابنُ تيمية: (والمَجْدُ يَقتضي تعظيمَها [أي المَحامِد] وتوسيعَها والزيادةَ في قَدْرِها وصِفتِها).</p><p>∎ قال ابنُ القيم: (إنّ ""المَجيد"" من اتصفَ بصفاتٍ متعددةٍ من صفاتِ الكمال).</p><p>∎ قال السعدي: (""المَجيدُ"" الذي له المجد العظيم، والمجد هو عظمة الصفات وسعتها، فكل وصفٍ من أوصافِهِ عظيمٌ شأنُه، فهو العليمُ الكامل في علمه، الرحيمُ الذي وسعت رحمتُهُ كلَّ شيء، القديرُ الذي لا يعجزه شيء، الحليمُ الكامل في حلمِهِ، الحكيمُ الكاملُ في حكمتِهِ، إلى بقية أسمائِهِ وصفاتِهِ).</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p>"
194,310,ar,Ash-Shahīd,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-cursor"">﻿</span>  الذي لا يَغيبُ عنه شيءٌ، بل هو مُطَّلِعٌ على كل شيء، مُشاهِدٌ له، عليمٌ بتفاصيلِهِ، والمطَّلع على جميع خلقه، فيسمع جميع الأصوات ويبصر جميع الموجودات.</p>",أقوال العلماء,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span>∎ قال ابنُ تيمية: (فإنّه شهيدٌ عليم، ليس عن المخلوقات بِغائب).</p><p>∎ قال ابنُ القيم: (الذي لا يغيبُ عنه شيء، ولا يعزبُ عنه مثقالُ ذرة في الأرض ولا في السماء، بل هو مُطَّلعٌ على كل شيء، مشاهِدٌ له، عليمٌ بتفاصيلِهِ).</p><p>∎ قال السعدي: (""الرَّقيبُ"" و ""الشهيدُ"" من أسمائِهِ الحسنى، وهما مترادفان، وكلاهما يدلُّ على إحاطةِ سَمْعِ الله بالمسموعات وبصرِهِ بالمُبْصَرَات، وعلمِهِ بجميعِ المعلومات الجَلِيّة والخفيّة).</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p>"
195,311,ar,Al-Haqq,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-cursor"">﻿</span>  المتحقق كونه ووجوده، وأن أسماءه وصفاته وأفعاله وأحكامه وجزاءه كلها كمالٌ وحقٌّ، فليس فيها شيءٌ باطل، المتحقق كونه ووجوده فهو واجب الوجود وكامل الصفات، فلا يعبد بحقٍّ إلا هو، وكل معبود من دونه باطل، ولذا فقوله حق، وفعله حق ووعده حق.</p>",أقوال العلماء,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span>∎ قال ابنُ تيمية: (واللهُ هو الحقُّ المُبين، و ""الحقُّ"" له معنيان، أحدُهما: المَوجودُ الثابِت، والثاني: المَقصودُ النافع).</p><p>∎ قال ابنُ القيم: (فاللهُ هو ""الحق""، والحقيقةُ ما نُسِب إليه، وتَعلَّق به)، (فهو الحق، وقوله الحق، ووعده الحق، ولقاؤه حق، ورسوله حق، وعبوديته وحده حق).</p><p>∎ قال السعدي: (""الحَقّ"" في ذاتِه وصفاتِه، فهو وَاجِبُ الوُجود، كاملُ الصفات والنُّعوت، وُجُودُهُ مِن لوازمِ ذاتِهِ، ولا وُجودَ لشيءٍ من الأشياءِ إلا به، فهو الذي لم يَزل ولا يَزال بالجلال والجمال والكمال موصوفًا، ولم يزل ولا يزال بالإحسان معروفًا، فقوله حق، وفعله حق، ولقاؤه حق، ورسوله حق، وكتبه حق، ودينه هو الحق، وعبادته وحده لا شريك له هي الحق، وكل شيء إليه فهو حق).</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify""><br></p>"
